,week,los.days,place,total_admin,prop
5285,35,7,mock,35.695,0.013635542
5286,35,8,mock,198.48,0.010425202
5287,35,9,mock,70.56,0.008235952
5288,35,10,mock,72.588,0.006630781
5289,35,11,mock,48.02,0.005765166
5290,35,12,mock,76.935,0.004685248
5291,35,13,mock,63.315,0.004223026
5292,35,14,mock,20.35,0.003886865
5293,35,15,mock,36.946,0.00316832
5294,35,16,mock,9.825,0.002752321
5295,35,17,mock,19.482,0.002407755
5296,35,18,mock,47.43,0.002214462
5297,35,19,mock,4.829,0.001844685
5298,35,20,mock,24.695,0.001886705
5299,35,21,mock,5.2,0.001680806
5300,35,22,mock,1.795,0.001508524
5301,35,23,mock,17.405,0.001239595
5302,35,24,mock,20.93,0.001256403
5303,35,25,mock,8.712,0.001016888
5304,35,26,mock,14.454,0.000920242
5305,35,27,mock,0.412,0.000865615
5306,35,28,mock,7.866,0.000869817
5307,35,29,mock,15.744,0.000689131
5308,35,30,mock,3.588,0.000579878
5309,35,31,mock,11.421,0.000592484
5310,35,32,mock,13.32,0.000621898
5311,35,33,mock,1.17,0.000491636
5312,35,34,mock,8.165,0.000483232
5313,35,35,mock,4.416,0.000403394
5314,35,36,mock,6.88,0.000336161
5315,35,37,mock,3.953,0.000247919
5316,35,38,mock,0.621,0.000289939
5317,35,39,mock,2.3,0.000193293
5318,35,40,mock,2.86,0.000184889
5319,35,41,mock,1.998,0.000226909
5320,35,42,mock,0.756,0.000226909
5321,35,43,mock,0.76,0.000168081
5322,35,44,mock,4.368,0.000201697
5323,35,45,mock,2.068,0.000197495
5324,35,46,mock,3.162,0.000142869
5325,35,47,mock,1.64,0.000168081
5326,35,48,mock,0.69,0.00012606
5327,35,49,mock,2.4,0.00012606
5328,35,50,mock,0.76,0.000168081
5329,35,51,mock,2.074,0.000142869
5330,35,52,mock,1.363,0.000121858
5331,35,53,mock,0.459,0.000113454
5332,35,54,mock,1.064,7.98E-05
5333,35,55,mock,2.185,9.66E-05
5334,35,56,mock,2.1,0.00010505
5335,35,57,mock,2.232,0.000100848
5336,35,58,mock,1.058,9.66E-05
5337,35,59,mock,0.272,6.72E-05
5338,35,60,mock,0.247,7.98E-05
5339,35,61,mock,0.021,8.82E-05
5340,35,62,mock,0.992,6.72E-05
5341,35,63,mock,0.55,4.62E-05
5342,35,64,mock,0.949,5.46E-05
5343,35,65,mock,0.405,6.30E-05
5344,35,66,mock,0.09,4.20E-05
5345,35,67,mock,0.036,2.52E-05
5346,35,68,mock,0.7,2.94E-05
5347,35,69,mock,0.36,2.10E-05
5348,35,70,mock,0.672,2.94E-05
5349,35,71,mock,0.025,4.20E-06
5350,35,72,mock,0.076,4.20E-06
5351,35,73,mock,0.154,8.40E-06
5352,35,0.5,mock,6371.2,0.608451935
5353,36,1,mock,2044.8,0.134254415
5354,36,2,mock,384.4,0.0646102
5355,36,3,mock,335.016,0.039103962
5356,36,4,mock,525.62,0.026934923
5357,36,5,mock,63.531,0.020535253
5358,36,6,mock,352.351,0.016635782
5359,36,7,mock,249.865,0.013635542
5360,36,8,mock,143.898,0.010425202
5361,36,9,mock,131.32,0.008235952
5362,36,10,mock,118.35,0.006630781
5363,36,11,mock,68.6,0.005765166
5364,36,12,mock,17.84,0.004685248
5365,36,13,mock,15.075,0.004223026
5366,36,14,mock,17.575,0.003886865
5367,36,15,mock,22.62,0.00316832
5368,36,16,mock,54.365,0.002752321
5369,36,17,mock,20.628,0.002407755
5370,36,18,mock,32.147,0.002214462
5371,36,19,mock,4.829,0.001844685
5372,36,20,mock,33.675,0.001886705
5373,36,21,mock,28.8,0.001680806
5374,36,22,mock,31.233,0.001508524
5375,36,23,mock,17.995,0.001239595
5376,36,24,mock,11.661,0.001256403
5377,36,25,mock,5.808,0.001016888
5378,36,26,mock,5.694,0.000920242
5379,36,27,mock,19.364,0.000865615
5380,36,28,mock,5.175,0.000869817
5381,36,29,mock,1.312,0.000689131
5382,36,30,mock,9.66,0.000579878
5383,36,31,mock,4.23,0.000592484
5384,36,32,mock,11.248,0.000621898
5385,36,33,mock,8.541,0.000491636
5386,36,34,mock,3.68,0.000483232
5387,36,35,mock,0.288,0.000403394
5388,36,36,mock,2.16,0.000336161
5389,36,37,mock,5.546,0.000247919
5390,36,38,mock,2.76,0.000289939
5391,36,39,mock,0.644,0.000193293
5392,36,40,mock,1.716,0.000184889
5393,36,41,mock,2.592,0.000226909
5394,36,42,mock,3.078,0.000226909
5395,36,43,mock,0.76,0.000168081
5396,36,44,mock,3.504,0.000201697
5397,36,45,mock,3.384,0.000197495
5398,36,46,mock,2.516,0.000142869
5399,36,47,mock,0.12,0.000168081
5400,36,48,mock,3,0.00012606
5401,36,49,mock,0.24,0.00012606
5402,36,50,mock,1.72,0.000168081
5403,36,51,mock,2.856,0.000142869
5404,36,52,mock,2.813,0.000121858
5405,36,53,mock,2.187,0.000113454
5406,36,54,mock,1.368,7.98E-05
5407,36,55,mock,1.495,9.66E-05
5408,36,56,mock,0.725,0.00010505
5409,36,57,mock,0.48,0.000100848
5410,36,58,mock,1.978,9.66E-05
5411,36,59,mock,1.168,6.72E-05
5412,36,60,mock,0.931,7.98E-05
5413,36,61,mock,2.1,8.82E-05
5414,36,62,mock,0.592,6.72E-05
5415,36,63,mock,0.594,4.62E-05
5416,36,64,mock,1.131,5.46E-05
5417,36,65,mock,0.615,6.30E-05
5418,36,66,mock,0.88,4.20E-05
5419,36,67,mock,0.504,2.52E-05
5420,36,68,mock,0.273,2.94E-05
5421,36,69,mock,0.075,2.10E-05
5422,36,70,mock,0.553,2.94E-05
5423,36,71,mock,0.096,4.20E-06
5424,36,72,mock,0.074,4.20E-06
5425,36,73,mock,0.164,8.40E-06
5426,36,0.5,mock,9991.2,0.608451935
5427,37,1,mock,2619.9,0.134254415
5428,37,2,mock,1276.208,0.0646102
5429,37,3,mock,893.376,0.039103962
5430,37,4,mock,249.99,0.026934923
5431,37,5,mock,342.09,0.020535253
5432,37,6,mock,98.975,0.016635782
5433,37,7,mock,16.225,0.013635542
5434,37,8,mock,181.113,0.010425202
5435,37,9,mock,129.36,0.008235952
5436,37,10,mock,12.624,0.006630781
5437,37,11,mock,46.648,0.005765166
5438,37,12,mock,56.865,0.004685248
5439,37,13,mock,92.46,0.004223026
5440,37,14,mock,49.95,0.003886865
5441,37,15,mock,0.754,0.00316832
5442,37,16,mock,18.995,0.002752321
5443,37,17,mock,40.683,0.002407755
5444,37,18,mock,36.363,0.002214462
5445,37,19,mock,23.706,0.001844685
5446,37,20,mock,20.654,0.001886705
5447,37,21,mock,12.4,0.001680806
5448,37,22,mock,19.027,0.001508524
5449,37,23,mock,14.75,0.001239595
5450,37,24,mock,2.392,0.001256403
5451,37,25,mock,12.826,0.001016888
5452,37,26,mock,6.57,0.000920242
5453,37,27,mock,4.532,0.000865615
5454,37,28,mock,19.665,0.000869817
5455,37,29,mock,8.364,0.000689131
5456,37,30,mock,6.624,0.000579878
5457,37,31,mock,12.972,0.000592484
5458,37,32,mock,5.92,0.000621898
5459,37,33,mock,11.7,0.000491636
5460,37,34,mock,2.645,0.000483232
5461,37,35,mock,4.992,0.000403394
5462,37,36,mock,1.2,0.000336161
5463,37,37,mock,1.416,0.000247919
5464,37,38,mock,2.967,0.000289939
5465,37,39,mock,2.346,0.000193293
5466,37,40,mock,0.616,0.000184889
5467,37,41,mock,2.754,0.000226909
5468,37,42,mock,0.702,0.000226909
5469,37,43,mock,0.6,0.000168081
5470,37,44,mock,0.528,0.000201697
5471,37,45,mock,2.82,0.000197495
5472,37,46,mock,2.686,0.000142869
5473,37,47,mock,1.8,0.000168081
5474,37,48,mock,0.33,0.00012606
5475,37,49,mock,1.02,0.00012606
5476,37,50,mock,2.56,0.000168081
5477,37,51,mock,2.278,0.000142869
5478,37,52,mock,2.552,0.000121858
5479,37,53,mock,0.513,0.000113454
5480,37,54,mock,0.646,7.98E-05
5481,37,55,mock,1.081,9.66E-05
5482,37,56,mock,1.725,0.00010505
5483,37,57,mock,1.008,0.000100848
5484,37,58,mock,0.644,9.66E-05
5485,37,59,mock,0.736,6.72E-05
5486,37,60,mock,0.836,7.98E-05
5487,37,61,mock,1.911,8.82E-05
5488,37,62,mock,1.536,6.72E-05
5489,37,63,mock,0.297,4.62E-05
5490,37,64,mock,1.261,5.46E-05
5491,37,65,mock,1.23,6.30E-05
5492,37,66,mock,0.91,4.20E-05
5493,37,67,mock,0.456,2.52E-05
5494,37,68,mock,0.182,2.94E-05
5495,37,69,mock,0.43,2.10E-05
5496,37,70,mock,0.084,2.94E-05
5497,37,71,mock,0.006,4.20E-06
5498,37,72,mock,0.059,4.20E-06
5499,37,73,mock,0.15,8.40E-06
5500,37,0.5,mock,8398.4,0.608451935
5501,38,1,mock,830.7,0.134254415
5502,38,2,mock,276.768,0.0646102
5503,38,3,mock,660.726,0.039103962
5504,38,4,mock,230.76,0.026934923
5505,38,5,mock,327.429,0.020535253
5506,38,6,mock,63.344,0.016635782
5507,38,7,mock,220.66,0.013635542
5508,38,8,mock,141.417,0.010425202
5509,38,9,mock,113.68,0.008235952
5510,38,10,mock,66.276,0.006630781
5511,38,11,mock,12.348,0.005765166
5512,38,12,mock,47.945,0.004685248
5513,38,13,mock,55.275,0.004223026
5514,38,14,mock,11.1,0.003886865
5515,38,15,mock,73.892,0.00316832
5516,38,16,mock,47.815,0.002752321
5517,38,17,mock,12.033,0.002407755
5518,38,18,mock,50.592,0.002214462
5519,38,19,mock,14.926,0.001844685
5520,38,20,mock,2.245,0.001886705
5521,38,21,mock,39.2,0.001680806
5522,38,22,mock,24.412,0.001508524
5523,38,23,mock,7.375,0.001239595
5524,38,24,mock,27.209,0.001256403
5525,38,25,mock,10.164,0.001016888
5526,38,26,mock,7.446,0.000920242
5527,38,27,mock,7.21,0.000865615
5528,38,28,mock,15.525,0.000869817
5529,38,29,mock,14.76,0.000689131
5530,38,30,mock,0.966,0.000579878
5531,38,31,mock,11.562,0.000592484
5532,38,32,mock,11.692,0.000621898
5533,38,33,mock,4.563,0.000491636
5534,38,34,mock,3.565,0.000483232
5535,38,35,mock,1.632,0.000403394
5536,38,36,mock,0.64,0.000336161
5537,38,37,mock,4.602,0.000247919
5538,38,38,mock,4.899,0.000289939
5539,38,39,mock,4.048,0.000193293
5540,38,40,mock,1.408,0.000184889
5541,38,41,mock,4.644,0.000226909
5542,38,42,mock,0.702,0.000226909
5543,38,43,mock,3,0.000168081
5544,38,44,mock,2.832,0.000201697
5545,38,45,mock,2.491,0.000197495
5546,38,46,mock,1.496,0.000142869
5547,38,47,mock,0.28,0.000168081
5548,38,48,mock,1.35,0.00012606
5549,38,49,mock,1.47,0.00012606
5550,38,50,mock,3.2,0.000168081
5551,38,51,mock,2.278,0.000142869
5552,38,52,mock,0.493,0.000121858
5553,38,53,mock,1.539,0.000113454
5554,38,54,mock,1.501,7.98E-05
5555,38,55,mock,0.46,9.66E-05
5556,38,56,mock,1,0.00010505
5557,38,57,mock,2.4,0.000100848
5558,38,58,mock,0.391,9.66E-05
5559,38,59,mock,0.384,6.72E-05
5560,38,60,mock,1.159,7.98E-05
5561,38,61,mock,0.672,8.82E-05
5562,38,62,mock,0.464,6.72E-05
5563,38,63,mock,0.627,4.62E-05
5564,38,64,mock,0.728,5.46E-05
5565,38,65,mock,1.47,6.30E-05
5566,38,66,mock,0.11,4.20E-05
5567,38,67,mock,0.492,2.52E-05
5568,38,68,mock,0.483,2.94E-05
5569,38,69,mock,0.13,2.10E-05
5570,38,70,mock,0.217,2.94E-05
5571,38,71,mock,0.079,4.20E-06
5572,38,72,mock,0.003,4.20E-06
5573,38,73,mock,0.046,8.40E-06
5574,38,0.5,mock,1013.6,0.608451935
5575,39,1,mock,1373.85,0.134254415
5576,39,2,mock,476.656,0.0646102
5577,39,3,mock,521.136,0.039103962
5578,39,4,mock,365.37,0.026934923
5579,39,5,mock,405.621,0.020535253
5580,39,6,mock,384.023,0.016635782
5581,39,7,mock,165.495,0.013635542
5582,39,8,mock,119.088,0.010425202
5583,39,9,mock,56.84,0.008235952
5584,39,10,mock,110.46,0.006630781
5585,39,11,mock,31.556,0.005765166
5586,39,12,mock,83.625,0.004685248
5587,39,13,mock,12.06,0.004223026
5588,39,14,mock,78.625,0.003886865
5589,39,15,mock,24.128,0.00316832
5590,39,16,mock,57.64,0.002752321
5591,39,17,mock,37.245,0.002407755
5592,39,18,mock,41.106,0.002214462
5593,39,19,mock,40.388,0.001844685
5594,39,20,mock,1.347,0.001886705
5595,39,21,mock,10.4,0.001680806
5596,39,22,mock,26.566,0.001508524
5597,39,23,mock,8.555,0.001239595
5598,39,24,mock,5.98,0.001256403
5599,39,25,mock,13.31,0.001016888
5600,39,26,mock,20.586,0.000920242
5601,39,27,mock,9.888,0.000865615
5602,39,28,mock,19.872,0.000869817
5603,39,29,mock,6.396,0.000689131
5604,39,30,mock,9.66,0.000579878
5605,39,31,mock,3.384,0.000592484
5606,39,32,mock,13.32,0.000621898
5607,39,33,mock,8.658,0.000491636
5608,39,34,mock,7.245,0.000483232
5609,39,35,mock,1.92,0.000403394
5610,39,36,mock,3.36,0.000336161
5611,39,37,mock,2.065,0.000247919
5612,39,38,mock,1.173,0.000289939
5613,39,39,mock,1.932,0.000193293
5614,39,40,mock,2.024,0.000184889
5615,39,41,mock,3.996,0.000226909
5616,39,42,mock,1.458,0.000226909
5617,39,43,mock,0.96,0.000168081
5618,39,44,mock,3.024,0.000201697
5619,39,45,mock,2.82,0.000197495
5620,39,46,mock,1.53,0.000142869
5621,39,47,mock,0.28,0.000168081
5622,39,48,mock,0.45,0.00012606
5623,39,49,mock,2.49,0.00012606
5624,39,50,mock,3.92,0.000168081
5625,39,51,mock,0.612,0.000142869
5626,39,52,mock,0.928,0.000121858
5627,39,53,mock,0.324,0.000113454
5628,39,54,mock,0.076,7.98E-05
5629,39,55,mock,1.334,9.66E-05
5630,39,56,mock,2.325,0.00010505
5631,39,57,mock,0.936,0.000100848
5632,39,58,mock,1.587,9.66E-05
5633,39,59,mock,0.176,6.72E-05
5634,39,60,mock,1.71,7.98E-05
5635,39,61,mock,2.037,8.82E-05
5636,39,62,mock,0.576,6.72E-05
5637,39,63,mock,0.759,4.62E-05
5638,39,64,mock,1.235,5.46E-05
5639,39,65,mock,1.185,6.30E-05
5640,39,66,mock,0.48,4.20E-05
5641,39,67,mock,0.246,2.52E-05
5642,39,68,mock,0.525,2.94E-05
5643,39,69,mock,0.16,2.10E-05
5644,39,70,mock,0.455,2.94E-05
5645,39,71,mock,0.02,4.20E-06
5646,39,72,mock,0.07,4.20E-06
5647,39,73,mock,0.078,8.40E-06
5648,39,0.5,mock,7529.6,0.608451935
5649,40,1,mock,3195,0.134254415
5650,40,2,mock,1414.592,0.0646102
5651,40,3,mock,167.508,0.039103962
5652,40,4,mock,326.91,0.026934923
5653,40,5,mock,346.977,0.020535253
5654,40,6,mock,47.508,0.016635782
5655,40,7,mock,223.905,0.013635542
5656,40,8,mock,42.177,0.010425202
5657,40,9,mock,192.08,0.008235952
5658,40,10,mock,146.754,0.006630781
5659,40,11,mock,98.784,0.005765166
5660,40,12,mock,54.635,0.004685248
5661,40,13,mock,78.39,0.004223026
5662,40,14,mock,22.2,0.003886865
5663,40,15,mock,70.876,0.00316832
5664,40,16,mock,56.33,0.002752321
5665,40,17,mock,6.876,0.002407755
5666,40,18,mock,48.484,0.002214462
5667,40,19,mock,12.292,0.001844685
5668,40,20,mock,40.859,0.001886705
5669,40,21,mock,16,0.001680806
5670,40,22,mock,19.027,0.001508524
5671,40,23,mock,12.39,0.001239595
5672,40,24,mock,22.425,0.001256403
5673,40,25,mock,13.068,0.001016888
5674,40,26,mock,8.979,0.000920242
5675,40,27,mock,11.536,0.000865615
5676,40,28,mock,8.28,0.000869817
5677,40,29,mock,10.496,0.000689131
5678,40,30,mock,0.138,0.000579878
5679,40,31,mock,9.729,0.000592484
5680,40,32,mock,6.512,0.000621898
5681,40,33,mock,2.691,0.000491636
5682,40,34,mock,10.235,0.000483232
5683,40,35,mock,7.68,0.000403394
5684,40,36,mock,6.24,0.000336161
5685,40,37,mock,1.416,0.000247919
5686,40,38,mock,2.07,0.000289939
5687,40,39,mock,4.278,0.000193293
5688,40,40,mock,3.212,0.000184889
5689,40,41,mock,4.59,0.000226909
5690,40,42,mock,2.538,0.000226909
5691,40,43,mock,0.72,0.000168081
5692,40,44,mock,1.392,0.000201697
5693,40,45,mock,1.598,0.000197495
5694,40,46,mock,2.686,0.000142869
5695,40,47,mock,1.72,0.000168081
5696,40,48,mock,1.56,0.00012606
5697,40,49,mock,1.35,0.00012606
5698,40,50,mock,2.72,0.000168081
5699,40,51,mock,0.748,0.000142869
5700,40,52,mock,2.871,0.000121858
5701,40,53,mock,1.647,0.000113454
5702,40,54,mock,1.653,7.98E-05
5703,40,55,mock,0.897,9.66E-05
5704,40,56,mock,2.5,0.00010505
5705,40,57,mock,2.04,0.000100848
5706,40,58,mock,0.92,9.66E-05
5707,40,59,mock,0.56,6.72E-05
5708,40,60,mock,1.729,7.98E-05
5709,40,61,mock,1.911,8.82E-05
5710,40,62,mock,0.848,6.72E-05
5711,40,63,mock,0.561,4.62E-05
5712,40,64,mock,0.598,5.46E-05
5713,40,65,mock,1.365,6.30E-05
5714,40,66,mock,0.5,4.20E-05
5715,40,67,mock,0.558,2.52E-05
5716,40,68,mock,0.315,2.94E-05
5717,40,69,mock,0.025,2.10E-05
5718,40,70,mock,0.245,2.94E-05
5719,40,71,mock,0.009,4.20E-06
5720,40,72,mock,0.034,4.20E-06
5721,40,73,mock,0.196,8.40E-06
5722,40,0.5,mock,434.4,0.608451935
5723,41,1,mock,3035.25,0.134254415
5724,41,2,mock,61.504,0.0646102
5725,41,3,mock,474.606,0.039103962
5726,41,4,mock,115.38,0.026934923
5727,41,5,mock,381.186,0.020535253
5728,41,6,mock,344.433,0.016635782
5729,41,7,mock,12.98,0.013635542
5730,41,8,mock,52.101,0.010425202
5731,41,9,mock,152.88,0.008235952
5732,41,10,mock,115.194,0.006630781
5733,41,11,mock,108.388,0.005765166
5734,41,12,mock,27.875,0.004685248
5735,41,13,mock,94.47,0.004223026
5736,41,14,mock,57.35,0.003886865
5737,41,15,mock,8.294,0.00316832
5738,41,16,mock,13.755,0.002752321
5739,41,17,mock,32.661,0.002407755
5740,41,18,mock,47.957,0.002214462
5741,41,19,mock,0.439,0.001844685
5742,41,20,mock,15.266,0.001886705
5743,41,21,mock,37.2,0.001680806
5744,41,22,mock,32.669,0.001508524
5745,41,23,mock,1.18,0.001239595
5746,41,24,mock,2.392,0.001256403
5747,41,25,mock,2.178,0.001016888
5748,41,26,mock,18.834,0.000920242
5749,41,27,mock,5.768,0.000865615
5750,41,28,mock,17.388,0.000869817
5751,41,29,mock,7.38,0.000689131
5752,41,30,mock,2.346,0.000579878
5753,41,31,mock,2.538,0.000592484
5754,41,32,mock,4.292,0.000621898
5755,41,33,mock,4.212,0.000491636
5756,41,34,mock,9.2,0.000483232
5757,41,35,mock,2.112,0.000403394
5758,41,36,mock,3.44,0.000336161
5759,41,37,mock,4.307,0.000247919
5760,41,38,mock,2.622,0.000289939
5761,41,39,mock,1.196,0.000193293
5762,41,40,mock,0.308,0.000184889
5763,41,41,mock,5.13,0.000226909
5764,41,42,mock,4.86,0.000226909
5765,41,43,mock,1.32,0.000168081
5766,41,44,mock,1.344,0.000201697
5767,41,45,mock,3.854,0.000197495
5768,41,46,mock,1.836,0.000142869
5769,41,47,mock,3.96,0.000168081
5770,41,48,mock,3,0.00012606
5771,41,49,mock,1.47,0.00012606
5772,41,50,mock,0.6,0.000168081
5773,41,51,mock,1.938,0.000142869
5774,41,52,mock,2.204,0.000121858
5775,41,53,mock,0.999,0.000113454
5776,41,54,mock,0.342,7.98E-05
5777,41,55,mock,2.231,9.66E-05
5778,41,56,mock,2.075,0.00010505
5779,41,57,mock,0.312,0.000100848
5780,41,58,mock,0.23,9.66E-05
5781,41,59,mock,0.896,6.72E-05
5782,41,60,mock,1.482,7.98E-05
5783,41,61,mock,0.042,8.82E-05
5784,41,62,mock,0.608,6.72E-05
5785,41,63,mock,0.363,4.62E-05
5786,41,64,mock,0.013,5.46E-05
5787,41,65,mock,1.365,6.30E-05
5788,41,66,mock,0.68,4.20E-05
5789,41,67,mock,0.192,2.52E-05
5790,41,68,mock,0.035,2.94E-05
5791,41,69,mock,0.055,2.10E-05
5792,41,70,mock,0.476,2.94E-05
5793,41,71,mock,0.008,4.20E-06
5794,41,72,mock,0.05,4.20E-06
5795,41,73,mock,0.056,8.40E-06
5796,41,0.5,mock,14045.6,0.608451935
5797,42,1,mock,1501.65,0.134254415
5798,42,2,mock,61.504,0.0646102
5799,42,3,mock,93.06,0.039103962
5800,42,4,mock,256.4,0.026934923
5801,42,5,mock,298.107,0.020535253
5802,42,6,mock,245.458,0.016635782
5803,42,7,mock,3.245,0.013635542
5804,42,8,mock,215.847,0.010425202
5805,42,9,mock,13.72,0.008235952
5806,42,10,mock,18.936,0.006630781
5807,42,11,mock,9.604,0.005765166
5808,42,12,mock,81.395,0.004685248
5809,42,13,mock,46.23,0.004223026
5810,42,14,mock,6.475,0.003886865
5811,42,15,mock,53.534,0.00316832
5812,42,16,mock,58.295,0.002752321
5813,42,17,mock,20.055,0.002407755
5814,42,18,mock,7.905,0.002214462
5815,42,19,mock,2.195,0.001844685
5816,42,20,mock,41.308,0.001886705
5817,42,21,mock,28.8,0.001680806
5818,42,22,mock,26.925,0.001508524
5819,42,23,mock,21.83,0.001239595
5820,42,24,mock,20.93,0.001256403
5821,42,25,mock,18.634,0.001016888
5822,42,26,mock,19.272,0.000920242
5823,42,27,mock,4.738,0.000865615
5824,42,28,mock,2.07,0.000869817
5825,42,29,mock,5.576,0.000689131
5826,42,30,mock,2.622,0.000579878
5827,42,31,mock,9.729,0.000592484
5828,42,32,mock,14.8,0.000621898
5829,42,33,mock,5.265,0.000491636
5830,42,34,mock,8.625,0.000483232
5831,42,35,mock,0.48,0.000403394
5832,42,36,mock,2,0.000336161
5833,42,37,mock,3.835,0.000247919
5834,42,38,mock,0.207,0.000289939
5835,42,39,mock,0.552,0.000193293
5836,42,40,mock,2.552,0.000184889
5837,42,41,mock,0.648,0.000226909
5838,42,42,mock,5.4,0.000226909
5839,42,43,mock,1.6,0.000168081
5840,42,44,mock,3.456,0.000201697
5841,42,45,mock,3.525,0.000197495
5842,42,46,mock,3.298,0.000142869
5843,42,47,mock,0.96,0.000168081
5844,42,48,mock,2.19,0.00012606
5845,42,49,mock,1.29,0.00012606
5846,42,50,mock,4,0.000168081
5847,42,51,mock,0.68,0.000142869
5848,42,52,mock,1.653,0.000121858
5849,42,53,mock,0.783,0.000113454
5850,42,54,mock,0.855,7.98E-05
5851,42,55,mock,1.794,9.66E-05
5852,42,56,mock,0.5,0.00010505
5853,42,57,mock,0.768,0.000100848
5854,42,58,mock,0.92,9.66E-05
5855,42,59,mock,0.08,6.72E-05
5856,42,60,mock,0.532,7.98E-05
5857,42,61,mock,0.987,8.82E-05
5858,42,62,mock,0.368,6.72E-05
5859,42,63,mock,0.616,4.62E-05
5860,42,64,mock,0.975,5.46E-05
5861,42,65,mock,0.915,6.30E-05
5862,42,66,mock,0.42,4.20E-05
5863,42,67,mock,0.3,2.52E-05
5864,42,68,mock,0.476,2.94E-05
5865,42,69,mock,0.17,2.10E-05
5866,42,70,mock,0.7,2.94E-05
5867,42,71,mock,0.078,4.20E-06
5868,42,72,mock,0.082,4.20E-06
5869,42,73,mock,0.168,8.40E-06
5870,42,0.5,mock,7384.8,0.608451935
5871,43,1,mock,1629.45,0.134254415
5872,43,2,mock,1014.816,0.0646102
5873,43,3,mock,884.07,0.039103962
5874,43,4,mock,596.13,0.026934923
5875,43,5,mock,381.186,0.020535253
5876,43,6,mock,221.704,0.016635782
5877,43,7,mock,87.615,0.013635542
5878,43,8,mock,230.733,0.010425202
5879,43,9,mock,13.72,0.008235952
5880,43,10,mock,110.46,0.006630781
5881,43,11,mock,86.436,0.005765166
5882,43,12,mock,14.495,0.004685248
5883,43,13,mock,19.095,0.004223026
5884,43,14,mock,77.7,0.003886865
5885,43,15,mock,3.77,0.00316832
5886,43,16,mock,1.965,0.002752321
5887,43,17,mock,28.65,0.002407755
5888,43,18,mock,41.106,0.002214462
5889,43,19,mock,38.632,0.001844685
5890,43,20,mock,37.716,0.001886705
5891,43,21,mock,26.8,0.001680806
5892,43,22,mock,17.591,0.001508524
5893,43,23,mock,16.52,0.001239595
5894,43,24,mock,12.857,0.001256403
5895,43,25,mock,19.602,0.001016888
5896,43,26,mock,9.855,0.000920242
5897,43,27,mock,18.54,0.000865615
5898,43,28,mock,14.49,0.000869817
5899,43,29,mock,4.592,0.000689131
5900,43,30,mock,0.138,0.000579878
5901,43,31,mock,3.243,0.000592484
5902,43,32,mock,9.768,0.000621898
5903,43,33,mock,1.053,0.000491636
5904,43,34,mock,1.61,0.000483232
5905,43,35,mock,8.16,0.000403394
5906,43,36,mock,7.28,0.000336161
5907,43,37,mock,2.655,0.000247919
5908,43,38,mock,2.208,0.000289939
5909,43,39,mock,1.38,0.000193293
5910,43,40,mock,3.652,0.000184889
5911,43,41,mock,4.806,0.000226909
5912,43,42,mock,3.51,0.000226909
5913,43,43,mock,0.76,0.000168081
5914,43,44,mock,2.88,0.000201697
5915,43,45,mock,3.76,0.000197495
5916,43,46,mock,2.176,0.000142869
5917,43,47,mock,0.4,0.000168081
5918,43,48,mock,1.2,0.00012606
5919,43,49,mock,1.23,0.00012606
5920,43,50,mock,0.32,0.000168081
5921,43,51,mock,0.85,0.000142869
5922,43,52,mock,2.175,0.000121858
5923,43,53,mock,1.89,0.000113454
5924,43,54,mock,1.786,7.98E-05
5925,43,55,mock,0.736,9.66E-05
5926,43,56,mock,0.85,0.00010505
5927,43,57,mock,1.464,0.000100848
5928,43,58,mock,1.725,9.66E-05
5929,43,59,mock,1.28,6.72E-05
5930,43,60,mock,1.121,7.98E-05
5931,43,61,mock,1.218,8.82E-05
5932,43,62,mock,1.232,6.72E-05
5933,43,63,mock,1.056,4.62E-05
5934,43,64,mock,1.157,5.46E-05
5935,43,65,mock,1.2,6.30E-05
5936,43,66,mock,0.39,4.20E-05
5937,43,67,mock,0.006,2.52E-05
5938,43,68,mock,0.616,2.94E-05
5939,43,69,mock,0.42,2.10E-05
5940,43,70,mock,0.651,2.94E-05
5941,43,71,mock,0.093,4.20E-06
5942,43,72,mock,0.026,4.20E-06
5943,43,73,mock,0.144,8.40E-06
5944,43,0.5,mock,13900.8,0.608451935
5945,44,1,mock,1278,0.134254415
5946,44,2,mock,753.424,0.0646102
5947,44,3,mock,279.18,0.039103962
5948,44,4,mock,410.24,0.026934923
5949,44,5,mock,195.48,0.020535253
5950,44,6,mock,209.827,0.016635782
5951,44,7,mock,38.94,0.013635542
5952,44,8,mock,146.379,0.010425202
5953,44,9,mock,27.44,0.008235952
5954,44,10,mock,135.708,0.006630781
5955,44,11,mock,130.34,0.005765166
5956,44,12,mock,7.805,0.004685248
5957,44,13,mock,29.145,0.004223026
5958,44,14,mock,72.15,0.003886865
5959,44,15,mock,73.892,0.00316832
5960,44,16,mock,60.915,0.002752321
5961,44,17,mock,55.008,0.002407755
5962,44,18,mock,33.201,0.002214462
5963,44,19,mock,2.195,0.001844685
5964,44,20,mock,38.165,0.001886705
5965,44,21,mock,11.2,0.001680806
5966,44,22,mock,2.872,0.001508524
5967,44,23,mock,18.585,0.001239595
5968,44,24,mock,3.289,0.001256403
5969,44,25,mock,6.776,0.001016888
5970,44,26,mock,1.095,0.000920242
5971,44,27,mock,2.472,0.000865615
5972,44,28,mock,13.662,0.000869817
5973,44,29,mock,15.58,0.000689131
5974,44,30,mock,3.45,0.000579878
